subject_id	object_id	predicate_id	mapping_justification	match_string	mapping_tool	mapping_date
hp:HP:0000563	mesh:D007640	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022578	umls_ingest	2023-09-06
hp:HP:0007447	mesh:D015776	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022584	umls_ingest	2023-09-06
hp:HP:0025127	mesh:D055623	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022602	umls_ingest	2023-09-06
hp:HP:0031287	mesh:D017492	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022603	umls_ingest	2023-09-06
hp:HP:0001343	mesh:D007647	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022610	umls_ingest	2023-09-06
hp:HP:0025418	mesh:D007673	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022656	umls_ingest	2023-09-06
hp:HP:0000112	mesh:D007674	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022658	umls_ingest	2023-09-06
hp:HP:0001919	mesh:D058186	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022660	umls_ingest	2023-09-06
hp:HP:0009726	mesh:D007680	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022665	umls_ingest	2023-09-06
hp:HP:0032632	mesh:D007681	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022667	umls_ingest	2023-09-06
hp:HP:0008682	mesh:D007683	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022672	umls_ingest	2023-09-06
hp:HP:0000107	mesh:D052177	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022679	umls_ingest	2023-09-06
hp:HP:0000113	mesh:D007690	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022680	umls_ingest	2023-09-06
hp:HP:0010889	mesh:D010020	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022682	umls_ingest	2023-09-06
hp:HP:0004602	mesh:D007714	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022738	umls_ingest	2023-09-06
hp:HP:0002808	mesh:D007738	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022821	umls_ingest	2023-09-06
hp:HP:0000579	mesh:D007767	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022906	umls_ingest	2023-09-06
hp:HP:0004789	mesh:D007787	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0022951	umls_ingest	2023-09-06
hp:HP:0000750	mesh:D007805	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023012	umls_ingest	2023-09-06
hp:HP:0002463	mesh:D007806	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023015	umls_ingest	2023-09-06
hp:HP:0012027	mesh:D007819	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023052	umls_ingest	2023-09-06
hp:HP:0100605	mesh:D007822	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023055	umls_ingest	2023-09-06
hp:HP:0025425	mesh:D007826	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023066	umls_ingest	2023-09-06
hp:HP:0001602	mesh:D007829	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023075	umls_ingest	2023-09-06
hp:HP:0011713	mesh:D002037	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023211	umls_ingest	2023-09-06
hp:HP:0005162	mesh:D006333	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023212	umls_ingest	2023-09-06
hp:HP:0032092	mesh:D000092242	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023213	umls_ingest	2023-09-06
hp:HP:0100559	mesh:D007870	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023221	umls_ingest	2023-09-06
hp:HP:0005743	mesh:D007873	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023234	umls_ingest	2023-09-06
hp:HP:0100243	mesh:D007890	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023269	umls_ingest	2023-09-06
hp:HP:0000517	mesh:D007905	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023308	umls_ingest	2023-09-06
hp:HP:0001083	mesh:D007906	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023309	umls_ingest	2023-09-06
hp:HP:0012019	mesh:D007906	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023309	umls_ingest	2023-09-06
hp:HP:0001132	mesh:D007906	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023316	umls_ingest	2023-09-06
hp:HP:0001254	mesh:D053609	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023380	umls_ingest	2023-09-06
hp:HP:0001909	mesh:D007938	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023418	umls_ingest	2023-09-06
hp:HP:0005550	mesh:D015451	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023434	umls_ingest	2023-09-06
hp:HP:0005526	mesh:D007945	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023448	umls_ingest	2023-09-06
hp:HP:0006733	mesh:D007947	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023462	umls_ingest	2023-09-06
hp:HP:0005531	mesh:D015456	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023464	umls_ingest	2023-09-06
hp:HP:0004845	mesh:D007948	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023465	umls_ingest	2023-09-06
hp:HP:0004808	mesh:D015470	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023467	umls_ingest	2023-09-06
hp:HP:0012324	mesh:D007951	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023470	umls_ingest	2023-09-06
hp:HP:0004820	mesh:D015479	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023479	umls_ingest	2023-09-06
hp:HP:0012325	mesh:D015477	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023480	umls_ingest	2023-09-06
hp:HP:0004836	mesh:D015473	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023487	umls_ingest	2023-09-06
hp:HP:0001974	mesh:D007964	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023518	umls_ingest	2023-09-06
hp:HP:0006970	mesh:D007969	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023529	umls_ingest	2023-09-06
hp:HP:0001882	mesh:D007970	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023530	umls_ingest	2023-09-06
hp:HP:0002745	mesh:D007972	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023532	umls_ingest	2023-09-06
hp:HP:0031592	mesh:D007979	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023569	umls_ingest	2023-09-06
hp:HP:0100604	mesh:D008048	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023761	umls_ingest	2023-09-06
hp:HP:0009125	mesh:D008060	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023787	umls_ingest	2023-09-06
hp:HP:0001012	mesh:D008067	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023798	umls_ingest	2023-09-06
hp:HP:0012032	mesh:D008067	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023798	umls_ingest	2023-09-06
hp:HP:0001012	mesh:D008068	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023801	umls_ingest	2023-09-06
hp:HP:0012034	mesh:D008080	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023827	umls_ingest	2023-09-06
hp:HP:0001264	mesh:D002547	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023882	umls_ingest	2023-09-06
hp:HP:0100523	mesh:D008100	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023885	umls_ingest	2023-09-06
hp:HP:0001394	mesh:D008103	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023890	umls_ingest	2023-09-06
hp:HP:0002613	mesh:D008105	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023892	umls_ingest	2023-09-06
hp:HP:0001392	mesh:D008107	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023895	umls_ingest	2023-09-06
hp:HP:0001410	mesh:D008107	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023895	umls_ingest	2023-09-06
hp:HP:0002896	mesh:D008113	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0023903	umls_ingest	2023-09-06
hp:HP:0003307	mesh:D008141	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024003	umls_ingest	2023-09-06
hp:HP:0003419	mesh:D017116	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024031	umls_ingest	2023-09-06
hp:HP:0001518	mesh:D007230	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024032	umls_ingest	2023-09-06
hp:HP:0025044	mesh:D008169	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024110	umls_ingest	2023-09-06
hp:HP:0002088	mesh:D008171	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024115	umls_ingest	2023-09-06
hp:HP:0006510	mesh:D029424	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024117	umls_ingest	2023-09-06
hp:HP:0100526	mesh:D008175	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024121	umls_ingest	2023-09-06
hp:HP:0002725	mesh:D008180	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024141	umls_ingest	2023-09-06
hp:HP:0033726	mesh:D008181	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024143	umls_ingest	2023-09-06
hp:HP:0002840	mesh:D008199	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024205	umls_ingest	2023-09-06
hp:HP:0031842	mesh:D008200	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024214	umls_ingest	2023-09-06
hp:HP:0002593	mesh:D008201	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024215	umls_ingest	2023-09-06
hp:HP:0100764	mesh:D008202	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024221	umls_ingest	2023-09-06
hp:HP:0100763	mesh:D008206	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024228	umls_ingest	2023-09-06
hp:HP:0001004	mesh:D008209	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024236	umls_ingest	2023-09-06
hp:HP:0100827	mesh:D008218	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024282	umls_ingest	2023-09-06
hp:HP:0002665	mesh:D008223	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024299	umls_ingest	2023-09-06
hp:HP:0033125	mesh:D008224	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024301	umls_ingest	2023-09-06
hp:HP:0012539	mesh:D008228	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024305	umls_ingest	2023-09-06
hp:HP:0001888	mesh:D008231	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024312	umls_ingest	2023-09-06
hp:HP:0005523	mesh:D008232	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024314	umls_ingest	2023-09-06
hp:HP:0005508	mesh:D008258	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024419	umls_ingest	2023-09-06
hp:HP:0000158	mesh:D008260	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024421	umls_ingest	2023-09-06
hp:HP:0000154	mesh:D008265	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024433	umls_ingest	2023-09-06
hp:HP:0000608	mesh:D008268	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024437	umls_ingest	2023-09-06
hp:HP:0011505	mesh:D008269	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024440	umls_ingest	2023-09-06
hp:HP:0011508	mesh:D012167	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024441	umls_ingest	2023-09-06
hp:HP:0033046	mesh:D008287	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024525	umls_ingest	2023-09-06
hp:HP:0002047	mesh:D008305	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024591	umls_ingest	2023-09-06
hp:HP:0012126	mesh:D013274	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024623	umls_ingest	2023-09-06
hp:HP:0032062	mesh:D008309	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024633	umls_ingest	2023-09-06
hp:HP:0000689	mesh:D008310	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024636	umls_ingest	2023-09-06
hp:HP:0041155	mesh:D008337	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024692	umls_ingest	2023-09-06
hp:HP:0004818	mesh:D006457	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024790	umls_ingest	2023-09-06
hp:HP:0100495	mesh:D008415	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024899	umls_ingest	2023-09-06
hp:HP:0034265	mesh:D059373	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024902	umls_ingest	2023-09-06
hp:HP:0000265	mesh:D008417	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024904	umls_ingest	2023-09-06
hp:HP:0041165	mesh:D008440	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0024953	umls_ingest	2023-09-06
hp:HP:0002245	mesh:D008467	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025037	umls_ingest	2023-09-06
hp:HP:0025421	mesh:D008478	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025062	umls_ingest	2023-09-06
hp:HP:0002885	mesh:D008527	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025149	umls_ingest	2023-09-06
hp:HP:0002251	mesh:D008531	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025160	umls_ingest	2023-09-06
hp:HP:0002861	mesh:D008545	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025202	umls_ingest	2023-09-06
hp:HP:0025272	mesh:D008548	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025218	umls_ingest	2023-09-06
hp:HP:0002249	mesh:D008551	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025222	umls_ingest	2023-09-06
hp:HP:0002858	mesh:D008579	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025286	umls_ingest	2023-09-06
hp:HP:0031179	mesh:D008580	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025287	umls_ingest	2023-09-06
hp:HP:0001287	mesh:D008581	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025289	umls_ingest	2023-09-06
hp:HP:0002475	mesh:D008591	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025312	umls_ingest	2023-09-06
hp:HP:0008209	mesh:D008594	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025322	umls_ingest	2023-09-06
hp:HP:0000132	mesh:D008595	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025323	umls_ingest	2023-09-06
hp:HP:0030451	mesh:D008639	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025467	umls_ingest	2023-09-06
hp:HP:0012119	mesh:D008708	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025637	umls_ingest	2023-09-06
hp:HP:0100608	mesh:D008796	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025874	umls_ingest	2023-09-06
hp:HP:0000171	mesh:D014060	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025988	umls_ingest	2023-09-06
hp:HP:0000347	mesh:D008844	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0025990	umls_ingest	2023-09-06
hp:HP:0000568	mesh:D008850	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026010	umls_ingest	2023-09-06
hp:HP:0000160	mesh:D008865	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026034	umls_ingest	2023-09-06
hp:HP:0000616	mesh:D015877	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026205	umls_ingest	2023-09-06
hp:HP:0030774	mesh:D008933	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026244	umls_ingest	2023-09-06
hp:HP:0001653	mesh:D008944	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026266	umls_ingest	2023-09-06
hp:HP:0001634	mesh:D008945	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026267	umls_ingest	2023-09-06
hp:HP:0001718	mesh:D008946	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026269	umls_ingest	2023-09-06
hp:HP:0032163	mesh:D008976	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026393	umls_ingest	2023-09-06
hp:HP:0000153	mesh:D009056	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026633	umls_ingest	2023-09-06
hp:HP:0100649	mesh:D009062	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026640	umls_ingest	2023-09-06
hp:HP:0100022	mesh:D009069	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026650	umls_ingest	2023-09-06
hp:HP:0002654	mesh:D010009	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026760	umls_ingest	2023-09-06
hp:HP:0006775	mesh:D009101	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026764	umls_ingest	2023-09-06
hp:HP:0010547	mesh:D009123	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026825	umls_ingest	2023-09-06
hp:HP:0001276	mesh:D009122	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026826	umls_ingest	2023-09-06
hp:HP:0001252	mesh:D009123	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026827	umls_ingest	2023-09-06
hp:HP:0002063	mesh:D009127	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026837	umls_ingest	2023-09-06
hp:HP:0001257	mesh:D009128	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026838	umls_ingest	2023-09-06
hp:HP:0007269	mesh:D009134	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026847	umls_ingest	2023-09-06
hp:HP:0003198	mesh:D009135	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026848	umls_ingest	2023-09-06
hp:HP:0003560	mesh:D009136	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026850	umls_ingest	2023-09-06
hp:HP:0002300	mesh:D009155	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026884	umls_ingest	2023-09-06
hp:HP:0011499	mesh:D015878	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026961	umls_ingest	2023-09-06
hp:HP:0012486	mesh:D009187	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0026975	umls_ingest	2023-09-06
hp:HP:0005547	mesh:D009196	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027022	umls_ingest	2023-09-06
hp:HP:0001658	mesh:D009203	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027051	umls_ingest	2023-09-06
hp:HP:0012819	mesh:D009205	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027059	umls_ingest	2023-09-06
hp:HP:0001336	mesh:D009207	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027066	umls_ingest	2023-09-06
hp:HP:0002913	mesh:D009212	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027080	umls_ingest	2023-09-06
hp:HP:0031460	mesh:D009214	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027086	umls_ingest	2023-09-06
hp:HP:0000545	mesh:D009216	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027092	umls_ingest	2023-09-06
hp:HP:0009071	mesh:D009220	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027121	umls_ingest	2023-09-06
hp:HP:0100614	mesh:D009220	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027121	umls_ingest	2023-09-06
hp:HP:0012170	mesh:D009259	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027338	umls_ingest	2023-09-06
hp:HP:0001597	mesh:D009260	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027339	umls_ingest	2023-09-06
hp:HP:0012710	mesh:D009263	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027343	umls_ingest	2023-09-06
hp:HP:0030050	mesh:D009290	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027404	umls_ingest	2023-09-06
hp:HP:0001742	mesh:D015508	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027429	umls_ingest	2023-09-06
hp:HP:0100582	mesh:D009298	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027430	umls_ingest	2023-09-06
hp:HP:0100630	mesh:D009303	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027439	umls_ingest	2023-09-06
hp:HP:0000695	mesh:D009306	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027443	umls_ingest	2023-09-06
hp:HP:0002018	mesh:D009325	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027497	umls_ingest	2023-09-06
hp:HP:0010885	mesh:D010020	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027543	umls_ingest	2023-09-06
hp:HP:0200084	mesh:C536394	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027613	umls_ingest	2023-09-06
hp:HP:0002664	mesh:D009369	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027651	umls_ingest	2023-09-06
hp:HP:0002898	mesh:D009373	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027654	umls_ingest	2023-09-06
hp:HP:0030060	mesh:D009380	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027665	umls_ingest	2023-09-06
hp:HP:0000123	mesh:D009393	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027697	umls_ingest	2023-09-06
hp:HP:0002667	mesh:D009396	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027708	umls_ingest	2023-09-06
hp:HP:0000121	mesh:D009397	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027709	umls_ingest	2023-09-06
hp:HP:0009741	mesh:D009400	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027719	umls_ingest	2023-09-06
hp:HP:0012579	mesh:D009402	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027721	umls_ingest	2023-09-06
hp:HP:0000100	mesh:D009404	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027726	umls_ingest	2023-09-06
hp:HP:0002180	mesh:D009410	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027746	umls_ingest	2023-09-06
hp:HP:0004375	mesh:D009423	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027766	umls_ingest	2023-09-06
hp:HP:0034346	mesh:D046768	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027773	umls_ingest	2023-09-06
hp:HP:0045005	mesh:D009436	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027794	umls_ingest	2023-09-06
hp:HP:0033345	mesh:D009437	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027796	umls_ingest	2023-09-06
hp:HP:0030725	mesh:D009436	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027806	umls_ingest	2023-09-06
hp:HP:0100008	mesh:D009442	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027809	umls_ingest	2023-09-06
hp:HP:0031002	mesh:D009443	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027813	umls_ingest	2023-09-06
hp:HP:0003006	mesh:D009447	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027819	umls_ingest	2023-09-06
hp:HP:0030430	mesh:D009463	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027858	umls_ingest	2023-09-06
hp:HP:0009588	mesh:D009464	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027859	umls_ingest	2023-09-06
hp:HP:0003764	mesh:D009506	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027960	umls_ingest	2023-09-06
hp:HP:0009920	mesh:D009507	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027961	umls_ingest	2023-09-06
hp:HP:0000995	mesh:D009508	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027962	umls_ingest	2023-09-06
hp:HP:0003764	mesh:D009508	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0027962	umls_ingest	2023-09-06
hp:HP:0033543	mesh:D014029	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028043	umls_ingest	2023-09-06
hp:HP:0000662	mesh:D009755	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028077	umls_ingest	2023-09-06
hp:HP:0012720	mesh:D009669	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028433	umls_ingest	2023-09-06
hp:HP:0000017	mesh:D053158	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028734	umls_ingest	2023-09-06
hp:HP:0000639	mesh:D009759	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028738	umls_ingest	2023-09-06
hp:HP:0001513	mesh:D009765	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028754	umls_ingest	2023-09-06
hp:HP:0000722	mesh:D009771	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028768	umls_ingest	2023-09-06
hp:HP:0030764	mesh:D009794	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028817	umls_ingest	2023-09-06
hp:HP:0032547	mesh:D015814	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028841	umls_ingest	2023-09-06
hp:HP:0012246	mesh:D015840	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028866	umls_ingest	2023-09-06
hp:HP:0100612	mesh:D009808	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028880	umls_ingest	2023-09-06
hp:HP:0011068	mesh:D009810	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028882	umls_ingest	2023-09-06
hp:HP:0033681	mesh:D009837	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028945	umls_ingest	2023-09-06
hp:HP:0000876	mesh:D009839	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028949	umls_ingest	2023-09-06
hp:HP:0000798	mesh:D009845	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028960	umls_ingest	2023-09-06
hp:HP:0100520	mesh:D009846	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028961	umls_ingest	2023-09-06
hp:HP:0002542	mesh:D009849	oboinowl:hasDbXref	sempav:UnspecifiedMatching	umls:C0028968	umls_ingest	2023-09-06
